id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from,is_available
18876,,3 BHK in Nitesh Flushing Meadows,bengaluru,"This beautiful 3 BHK fully_furnished, house is located in the heart of Nitesh Flushing Meadows, Bengaluru. Priced at ₹7750 per bed.",Gated Society Apartment,3 BHK,seegehalli near belathur,6,0,3,"boys,girls",bed,0,1,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",7750,14200,28400,13.01274872,77.76300049,10/7/2023,TRUE
340662,2020,RISINIA TRENDILLA_ Flat no - A 810,hyderabad,"Located at Bolaram Industrial Area, Hyderabad, this beautiful 3 BHK gated society apartment, which is priced at ₹35000 for full house with a security deposit of ₹70000.",Gated Society Apartment,3 BHK,bollaram,3,0,3,family,house,1300,3,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",14000,14000,28000,17.54686165,78.36256409,10/7/2023,TRUE
347558,2020,HelloWorld Skyz,indore,"Located at Aranya Nagar, Indore, this comfortable STUDIO independent apartment, which is priced at ₹8500 per bed with a security deposit of ₹8500.",Independent Apartment,STUDIO,vijaya nagar,2,0,1,"boys,girls",bed,300,1,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8500,17000,17000,22.76465416,75.89670563,10/7/2023,TRUE
263175,2018,Babu Nest-302,bengaluru,"This spacious semi_furnished 2 BHK independent house for boys, girls, and family is located at Vgp Layout,Bengaluru and is close to the major commercial centres of the area.",Independent House,2 BHK,kudlu,2,0,2,"boys,girls,family",house,350,3,semi_furnished,[],6000,6000,12000,12.8899107,77.65179443,10/7/2023,TRUE
1637,,Vatsa Nest,bengaluru,"Looking for a quiet 4 BHK independent house for boys at an affordable price in Bhbcs Layout, Bengaluru? Then, this is right one for you.",Independent House,4 BHK,btm layout stage 2,1,1,0,boys,bed,1300,2,fully_furnished,[],13000,17931,35862,12.91559315,77.60180664,10/22/2023,TRUE
336632,2017,Khanna Nest,mumbai,"This comfortable 5 BHK semi_furnished, house is located in the heart of Kohinoor City Rajawadi, Mumbai. Priced at ₹135000 for full house.",Gated Society Apartment,5 BHK,kurla west,5,0,5,family,house,1384,4,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",27800,27800,111200,19.0799427,72.88455963,10/10/2023,TRUE
61153,,Balanathan Nest,chennai,"Looking for a charming 2 BHK independent apartment for boys at an affordable price in Vgp Selva Nagar Extension, Chennai? Then, this is right one for you.",Independent Apartment,2 BHK,velachery,3,1,1,boys,bed,900,1,fully_furnished,[],7050,14000,28000,12.97409534,80.22563934,10/7/2023,TRUE
344746,2020,HelloWorld Divine,newdelhi,"Located at Nishat Park, New delhi, this cosy STUDIO independent house, which is priced at ₹8500 per bed with a security deposit of ₹8500.",Independent House,STUDIO,nishat park,2,0,1,"boys,girls",bed,300,1,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8500,17000,17000,28.61867142,77.02746582,10/7/2023,TRUE
24300,,Ishwar's Nest,mumbai,"This beautiful 2 BHK fully_furnished, house is located in the heart of Vakola, Mumbai. Priced at ₹14000 per bed.",Gated Society Apartment,2 BHK,santacruz east,1,1,0,boys,bed,900,1,fully_furnished,['Security'],14000,33100,66200,19.07965088,72.8528595,11/25/2023,TRUE
2909,,Hayagreeva Sadan,hyderabad,"Looking for a quiet 3 BHK independent apartment for boys at an affordable price in Womens Cooperative Housing Society, Hyderabad? Then, this is right one for you.",Independent Apartment,3 BHK,jubilee hills,3,1,1,boys,bed,1300,0,fully_furnished,[],5400,7800,15600,17.4307518,78.4246521,11/21/2023,TRUE
359398,2020,Empire Meadows (Sunflor Block) E2-502,hyderabad,"Located at Empire Meadows, Hyderabad, this cosy 2 BHK gated society apartment, which is priced at ₹33000 for full house with a security deposit of ₹66000.",Gated Society Apartment,2 BHK,miyapur,2,0,2,"boys,girls,family",house,1200,2,fully_furnished,"['Swimming Pool', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Tv']",16500,16500,33000,17.52882576,78.34494019,10/7/2023,TRUE
360425,2020,Sri Sai residency Nest-GF1,bengaluru,"Looking for a quiet 1 BHK independent apartment for boys, girls, and family at an affordable price in Krishna Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,hulimavu,1,0,1,"boys,girls,family",house,450,1,semi_furnished,[],16000,16000,48000,12.87616634,77.60708618,10/7/2023,TRUE
275586,2009,Princeton floor,gurugram,"Located at Princeton Floors, Gurugram, this beautiful 3 BHK independent apartment, which is priced at ₹8350 per bed with a security deposit of ₹8350.",Independent Apartment,3 BHK,sector 51,4,0,2,girls,bed,1575,3,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8350,17000,17000,28.43202209,77.06525421,10/7/2023,TRUE
357883,2019,Pintu Agarwal Nest -108,bengaluru,"This charming fully_furnished 1 BK independent apartment for boys is located at Someshwara Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BK,hulimavu,1,0,1,boys,house,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,23000,12.8787756,77.60103607,10/7/2023,TRUE
351041,2022,K R Sampath_102,bengaluru,"Looking for a quiet 1 BHK independent apartment for family at an affordable price in Saraswati Puram, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,devarachikannahalli,1,0,1,family,house,400,1,semi_furnished,[],8000,8000,40000,12.87991238,77.61573029,10/7/2023,TRUE
360576,2020,Goutam A Nest,bengaluru,"This beautiful 3 BHK semi_furnished, house is located in the heart of Shreyas Colony, Jp Nagar Phase 7, Bengaluru, Karnataka, India, Bengaluru. Priced at ₹15000 for full house.",Independent Apartment,3 BHK,jp nagar phase 7,3,0,3,family,house,1300,2,semi_furnished,[],5000,5000,36000,12.89010429,77.5842514,10/7/2023,TRUE
324747,2022,Anuradha K Nest,bengaluru,"This spacious semi_furnished 1 BHK independent house for family is located at Kengeri Village,Bengaluru and is close to the major commercial centres of the area.",Independent House,1 BHK,kengeri satellite town,1,0,1,family,house,600,1,semi_furnished,[],9000,9000,27000,12.90208435,77.4861908,10/7/2023,TRUE
3025,,S1 Ambara Shri Krishna Apts,bengaluru,"Looking for a charming 3 BHK gated society apartment for girls at an affordable price in P&T Layout, Bengaluru? Then, this is right one for you.",Gated Society Apartment,3 BHK,hbr layout,4,2,1,girls,bed,1300,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",7500,13500,27000,13.05688763,77.63293457,10/6/2023,TRUE
220881,2015,A203_Sukhraj Nest,bengaluru,"Looking for a spacious 1 BK independent apartment for boys, girls, and family at an affordable price in Kodanda Reddy Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BK,duravani nagar,1,0,1,"boys,girls,family",house,350,1,semi_furnished,[],10300,10300,30900,13.01137257,77.67237091,10/7/2023,TRUE
33740,,Sujatha Edimukkala,bengaluru,"This comfortable 4 BHK fully_furnished, house is located in the heart of Varthur, Bengaluru. Priced at ₹7000 per bed.",Gated Society Apartment,4 BHK,varthur,1,1,0,boys,bed,2000,0,fully_furnished,['Security'],7000,14000,28000,12.93917751,77.74685669,10/6/2023,TRUE
360549,2012,Renu House,newdelhi,"Looking for a spacious 4 BHK independent apartment for family at an affordable price in Block N, New delhi? Then, this is right one for you.",Independent Apartment,4 BHK,greater kailash 1,4,0,4,family,house,2300,4,semi_furnished,[],28000,28000,230000,28.55644608,77.23392487,10/7/2023,TRUE
274323,2010,Sona Apartment,newdelhi,"This spacious fully_furnished 3 BHK independent apartment for boys and girls is located at Kaushalya Park,New delhi and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,hauz khas enclave,6,0,3,"boys,girls",bed,2000,3,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",10450,20900,41800,28.55014992,77.20477295,10/7/2023,TRUE
34681,,"301, Suryaman House",pune,"Looking for a charming 3 BHK gated society apartment for boys at an affordable price in Pushpak Park, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,aundh,2,0,1,boys,bed,1250,0,semi_furnished,['Security'],7800,17800,35600,18.55509567,73.80970764,11/23/2023,TRUE
355306,2023,HNR Apartment-104,bengaluru,"Located at Sbm Colony, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹10000 for full house with a security deposit of ₹60000.",Independent Apartment,1 BHK,mathikere,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],10000,10000,60000,13.03641701,77.55722046,10/7/2023,TRUE
101892,,Sidhartha Sharma House Dwarka,newdelhi,"This beautiful 3 BHK semi_furnished, house is located in the heart of Beverly Park, New delhi. Priced at ₹36800 for full house.",Gated Society Apartment,3 BHK,sector 22 dwarka,6,0,3,family,house,1750,1,semi_furnished,"['Power Backup', 'Security']",7050,14100,28200,28.55709839,77.05889893,10/9/2023,TRUE
360712,2023,Srinivas Nilayam Nest-204,bengaluru,"This cosy 1 BHK fully_furnished, house is located in the heart of Electronic City, Bengaluru. Priced at ₹20000 for full house.",Independent Apartment,1 BHK,electronic city,1,0,1,"boys,girls,family",house,650,1,fully_furnished,"['Fridge', 'Tv']",20000,20000,40000,12.8551302,77.67378998,10/7/2023,TRUE
284647,2017,Sree Conarc Poomalai,chennai,"This charming semi_furnished 3 BHK independent house for family is located at Kandaswamy Nagar Extension,Chennai and is close to the major commercial centres of the area.",Independent House,3 BHK,palavakkam,3,0,3,family,house,1000,3,semi_furnished,[],9375,9375,37500,12.96633434,80.25498199,10/7/2023,TRUE
15396,,Hi-View Plaza Flat 102,hyderabad,"This beautiful 2 BHK fully_furnished, house is located in the heart of Kphb Colony, Hyderabad. Priced at ₹5950 per bed.",Independent Apartment,2 BHK,kukatpally,1,1,0,boys,bed,900,1,fully_furnished,['Security'],5950,13450,26900,17.48763466,78.38379669,10/22/2023,TRUE
127565,,INDEPENDENT HOUSE,hyderabad,"Looking for a quiet 3 BHK apartment for boys, girls, and family at an affordable price in Shaikpet, Hyderabad? Then, this is right one for you.",Apartment,3 BHK,Hyderabad,6,6,3,"boys,girls,family",house,1500,2,unfurnished,[],2500,5000,30000,17.40234184,78.39958954,10/7/2023,TRUE
357891,2019,Pintu Agarwal Nest -301,bengaluru,"This spacious fully_furnished 1 BK independent apartment for boys is located at Someshwara Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BK,hulimavu,2,0,1,boys,bed,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,32000,12.8787756,77.60103607,10/7/2023,TRUE
359602,2020,KAMAL SAGAR CHS_531,mumbai,"Located at Friends Colony, Mumbai, this cosy 2 BHK gated society apartment, which is priced at ₹12500 per bed with a security deposit of ₹25000.",Gated Society Apartment,2 BHK,bhandup east,4,0,2,"boys,girls",bed,720,2,fully_furnished,"['Swimming Pool', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",12500,25000,50000,19.15000343,72.94841003,10/10/2023,TRUE
269944,2010,Subhash Nest 02,hyderabad,"This cosy STUDIO fully_furnished, house is located in the heart of Bikshapathi Nagar, Hyderabad. Priced at ₹10050 for full house.",Independent Apartment,STUDIO,kondapur,1,0,1,boys,house,300,1,fully_furnished,['Tv'],10450,10450,20900,17.47068596,78.36676025,10/7/2023,TRUE
74385,,Subash Kumar Nest,chennai,"Looking for a spacious 3 BHK independent apartment for boys at an affordable price in Sholinganallur, Rajiv Gandhi Road (Old Mahabalipuram Road), Chennai? Then, this is right one for you.",Independent Apartment,3 BHK,sholinganallur,6,0,3,boys,house,1215,0,semi_furnished,[],3100,6200,18600,12.88472366,80.21291351,10/7/2023,TRUE
268656,2012,HD Impression 308,pune,"This beautiful STUDIO fully_furnished, house is located in the heart of Rakshak Nagar, Pune. Priced at ₹7600 per bed.",Independent Apartment,STUDIO,kharadi,2,0,1,girls,bed,280,1,fully_furnished,['Washing Machine'],7600,15200,15200,18.55096054,73.94445801,10/16/2023,TRUE
360473,2023,Albat Roses-304,bengaluru,"Looking for a quiet 1 BHK independent house for boys, girls, and family at an affordable price in Vijay Nagar, Bengaluru? Then, this is right one for you.",Independent House,1 BHK,whitefield,1,0,1,"boys,girls,family",house,680,1,fully_furnished,"['Washing Machine', 'Tv']",25000,25000,75000,12.97575855,77.75788879,10/7/2023,TRUE
33737,,Sri Lakshmi Edimukkala,bengaluru,"Looking for a quiet 4 BHK gated society apartment for boys at an affordable price in Varthur, Bengaluru? Then, this is right one for you.",Gated Society Apartment,4 BHK,varthur,4,0,2,boys,bed,2000,0,fully_furnished,"['Power Backup', 'Security']",6250,12500,25000,12.93911743,77.74684906,10/7/2023,TRUE
318015,2023,Robin Nest 03,gurugram,"This spacious fully_furnished 4 BHK independent apartment for boys is located at Block G,Gurugram and is close to the major commercial centres of the area.",Independent Apartment,4 BHK,sushant lok phase 3,3,0,3,boys,bed,4000,4,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",27000,27000,54000,28.42453194,77.08363342,10/7/2023,TRUE
76377,,Thapar House,newdelhi,"Looking for a spacious 3 BHK gated society apartment for boys at an affordable price in Block C, New delhi? Then, this is right one for you.",Gated Society Apartment,3 BHK,malviya nagar,3,1,1,boys,bed,1800,0,fully_furnished,['Security'],8000,22000,44000,28.53713036,77.21195221,10/7/2023,TRUE
261565,2020,Anurag house,indore,"Looking for a charming 2 BHK independent house for family at an affordable price in Bhawrasla, Indore? Then, this is right one for you.",Independent House,2 BHK,bhawrasla,2,0,2,family,house,1000,2,semi_furnished,[],10000,10000,40000,22.8009243,75.84516144,10/7/2023,TRUE
125511,,"Raghavendra Prasad Nest, # 1066",bengaluru,"This spacious semi_furnished 5 BHK independent house for boys and girls is located at Banashankari Stage 2,Bengaluru and is close to the major commercial centres of the area.",Independent House,5 BHK,banashankari stage 2,10,0,5,"boys,girls",,2300,2,semi_furnished,[],5600,11200,33600,12.92832661,77.5633316,10/9/2023,TRUE
235598,2020,Omkar Apartment_102,bengaluru,"Located at Mysore Lamps Layout, Bengaluru, this comfortable 1 BHK independent apartment, which is priced at ₹7350 for full house with a security deposit of ₹22050.",Independent Apartment,1 BHK,channanayakanapalya,1,0,1,"boys,girls,family",house,700,1,semi_furnished,[],7350,7350,22050,13.04383087,77.48975372,10/7/2023,TRUE
342692,2023,Kavita nest,mumbai,"This comfortable 2 BHK unfurnished, house is located in the heart of Pant Nagar, Mumbai. Priced at ₹61100 for full house.",Independent Apartment,2 BHK,ghatkopar east,2,0,2,family,house,650,2,unfurnished,"['Power Backup', 'Security']",30550,30550,91650,19.08611679,72.91003418,10/10/2023,TRUE
247636,2015,Santhosh Nest-005,bengaluru,"This cosy 2 BHK semi_furnished, house is located in the heart of Ananthnagar Phase 2, Bengaluru. Priced at ₹9000 for full house.",Independent House,2 BHK,kammasandra anekal taluka,2,0,2,"boys,girls,family",house,1300,1,semi_furnished,[],4750,4750,9500,12.83356476,77.69238281,10/7/2023,TRUE
349293,2015,Aparna Nest,pune,"Looking for a spacious 1 BHK independent house for girls at an affordable price in Shri Nagar, Pune? Then, this is right one for you.",Independent House,1 BHK,rahatani,1,0,1,girls,house,500,1,unfurnished,[],16000,16000,32000,18.60732841,73.78152466,10/10/2023,TRUE
1971,,102-Suyogg serenity Apartment,bengaluru,"This spacious fully_furnished 2 BHK independent apartment for boys is located at Ak Colony,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,mathikere extension,1,1,0,boys,bed,1200,1,fully_furnished,[],6420,12770,25540,13.03100681,77.56285858,10/6/2023,TRUE
2107,,2-Balaji Nest,bengaluru,"This charming fully_furnished 2 BHK independent house for boys is located at Hmt Layout,Bengaluru and is close to the major commercial centres of the area.",Independent House,2 BHK,yeswanthpur,2,0,1,boys,bed,1200,1,fully_furnished,[],6100,12800,25600,13.02492428,77.55819702,10/7/2023,TRUE
259589,2001,Padmani Nest,mumbai,"Looking for a quiet 4 BHK gated society apartment for boys at an affordable price in Postal Colony, Chembur, Mumbai, Maharashtra, India, Mumbai? Then, this is right one for you.",Gated Society Apartment,4 BHK,chembur,1,1,0,boys,house,1400,2,fully_furnished,['Security'],11000,21500,64500,19.04919434,72.90481567,11/8/2023,TRUE
241949,2012,Dushyant House_2 BHK,indore,"Looking for a quiet 2 BHK independent house for boys, girls, and family at an affordable price in Gouri Nagar, Indore? Then, this is right one for you.",Independent House,2 BHK,sukhlia,2,0,2,"boys,girls,family",house,750,1,unfurnished,[],3750,3750,7500,22.76049423,75.85910034,10/7/2023,TRUE
